latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-1.45895,127.44283,322.57,1.03,1.01,2026-05-12,0026,Terra,MODIS,0,6.1NRT,295.2,15.97,D
-1.56763,127.43075,316.02,1.03,1.01,2026-05-12,0026,Terra,MODIS,65,6.1NRT,296.68,8.54,D
-2.58382,121.3726,313.3,1.69,1.28,2026-05-12,0026,Terra,MODIS,69,6.1NRT,289.88,16.9,D
-2.58528,121.38101,313.56,1.69,1.28,2026-05-12,0026,Terra,MODIS,70,6.1NRT,289.8,18.11,D
-3.69162,103.65478,310.56,1.16,1.07,2026-05-12,0204,Terra,MODIS,66,6.1NRT,291.17,8,D
-6.64937,139.10281,303.54,1.19,1.08,2026-05-12,0559,Aqua,MODIS,24,6.1NRT,284.77,5.89,D
-3.45049,140.77396,318.84,1,1,2026-05-12,0601,Aqua,MODIS,76,6.1NRT,297.02,10.97,D
-2.59331,140.64584,313.95,1,1,2026-05-12,0601,Aqua,MODIS,60,6.1NRT,295.78,5.45,D
-9.34906,119.92963,312.49,1.16,1.07,2026-05-12,0739,Aqua,MODIS,33,6.1NRT,293.71,6.84,D
-9.35058,119.91969,323.03,1.15,1.07,2026-05-12,0739,Aqua,MODIS,76,6.1NRT,294.32,17.57,D
-9.34582,119.88807,326.9,1.15,1.07,2026-05-12,0739,Aqua,MODIS,80,6.1NRT,298.46,20.57,D
-1.89408,115.86739,317.66,1,1,2026-05-12,0739,Aqua,MODIS,75,6.1NRT,288.62,10.91,D
-1.89536,115.8587,317.71,1,1,2026-05-12,0739,Aqua,MODIS,75,6.1NRT,289.32,10.95,D
0.18222,115.47386,311.02,1,1,2026-05-12,0739,Aqua,MODIS,62,6.1NRT,296.15,4.98,D
0.67354,117.56202,313.98,1.13,1.06,2026-05-12,0739,Aqua,MODIS,38,6.1NRT,295.54,6.06,D
1.71438,117.1656,310.34,1.11,1.05,2026-05-12,0741,Aqua,MODIS,63,6.1NRT,293.96,5.09,D
1.71296,117.15579,315.76,1.11,1.05,2026-05-12,0741,Aqua,MODIS,72,6.1NRT,294.56,10.31,D
1.99711,117.39647,315.09,1.15,1.07,2026-05-12,0741,Aqua,MODIS,37,6.1NRT,296.51,7.95,D
1.99424,117.37652,316.35,1.15,1.07,2026-05-12,0741,Aqua,MODIS,31,6.1NRT,298.4,8.85,D
1.98855,117.20583,329.47,1.13,1.06,2026-05-12,0741,Aqua,MODIS,84,6.1NRT,295.81,25.6,D
2.03045,117.16985,316.51,1.12,1.06,2026-05-12,0741,Aqua,MODIS,71,6.1NRT,294.88,9.47,D
3.54911,116.69845,346.95,1.11,1.05,2026-05-12,0741,Aqua,MODIS,94,6.1NRT,296.37,58.35,D
3.54774,116.68884,340.85,1.1,1.05,2026-05-12,0741,Aqua,MODIS,92,6.1NRT,296.58,45.47,D
-2.87713,122.16499,300.58,1,1,2026-05-12,1244,Terra,MODIS,20,6.1NRT,280.23,3.27,N
-2.82899,122.16977,306.69,1,1,2026-05-12,1244,Terra,MODIS,48,6.1NRT,283.81,7.23,N
-2.01019,121.42059,315.99,1.02,1.01,2026-05-12,1244,Terra,MODIS,92,6.1NRT,291.08,14.14,N
-2.01143,121.41167,304.18,1.02,1.01,2026-05-12,1244,Terra,MODIS,59,6.1NRT,290.66,5.73,N
-3.68995,103.6617,301.19,2.26,1.46,2026-05-12,2002,Aqua,MODIS,39,6.1NRT,288.73,9.98,N
1.03915,120.8212,304.67,1.41,1.18,2026-05-13,0105,Terra,MODIS,26,6.1NRT,283.08,4.97,D
-9.38004,119.45238,313.34,1.6,1.25,2026-05-13,0107,Terra,MODIS,52,6.1NRT,298.04,10.29,D
-8.11219,112.9263,339.47,1.15,1.07,2026-05-13,0107,Terra,MODIS,91,6.1NRT,298.61,50.66,D
-3.69083,103.65633,319.29,1.3,1.13,2026-05-13,0820,Aqua,MODIS,74,6.1NRT,295.45,17.4,D
0.08876,109.35371,310.55,1.33,1.14,2026-05-13,0820,Aqua,MODIS,37,6.1NRT,291.61,8.62,D
-3.87425,122.40421,304.23,1.22,1.1,2026-05-13,1900,Aqua,MODIS,59,6.1NRT,291.9,5.11,N
-2.57669,121.37876,319.5,1.48,1.2,2026-05-13,1900,Aqua,MODIS,99,6.1NRT,288.85,30.41,N
-1.45927,127.43421,322.17,1.1,1.04,2026-05-13,1900,Aqua,MODIS,100,6.1NRT,287.7,22.64,N
-1.46066,127.44338,316.91,1.1,1.04,2026-05-13,1900,Aqua,MODIS,92,6.1NRT,285.7,16.99,N
1.49468,127.6336,336.45,1.57,1.24,2026-05-14,0005,Terra,MODIS,89,6.1NRT,295.01,65.97,D
0.78403,127.37922,311.27,1.6,1.25,2026-05-14,0005,Terra,MODIS,0,6.1NRT,292.73,12.21,D
0.49157,127.98701,311.8,1.43,1.18,2026-05-14,0005,Terra,MODIS,45,6.1NRT,294.03,10.66,D
-1.56707,127.42722,313.54,1.46,1.19,2026-05-14,0007,Terra,MODIS,44,6.1NRT,295.26,11.09,D
-10.16458,123.66647,315,1,1,2026-05-14,0714,Aqua,MODIS,63,6.1NRT,293.04,8.39,D
-10.16589,123.65762,315.48,1,1,2026-05-14,0714,Aqua,MODIS,64,6.1NRT,293.23,8.91,D
-2.58229,121.36919,332.95,1,1,2026-05-14,0716,Aqua,MODIS,87,6.1NRT,289.18,30.96,D
-3.90648,122.42003,317.78,1,1,2026-05-14,0716,Aqua,MODIS,75,6.1NRT,296.98,9.84,D
-3.90777,122.41128,312.63,1,1,2026-05-14,0716,Aqua,MODIS,58,6.1NRT,296.54,5.97,D
-3.874,122.39732,309.91,1,1,2026-05-14,0716,Aqua,MODIS,52,6.1NRT,293.99,4.09,D
-2.58101,121.37791,345.78,1,1,2026-05-14,0716,Aqua,MODIS,94,6.1NRT,291.41,52,D
-2.01188,121.41722,316.23,1,1,2026-05-14,0716,Aqua,MODIS,66,6.1NRT,298.45,8.18,D
0.58155,117.4934,311.88,1.38,1.16,2026-05-14,0718,Aqua,MODIS,47,6.1NRT,293.8,8.66,D
-0.39246,116.43211,316.59,1.71,1.28,2026-05-14,0718,Aqua,MODIS,73,6.1NRT,294.94,17.95,D
-0.39249,116.42519,315.79,1.71,1.28,2026-05-14,0718,Aqua,MODIS,60,6.1NRT,295.38,15.2,D
0.47883,122.01657,314.73,1.03,1.01,2026-05-14,0718,Aqua,MODIS,46,6.1NRT,296.59,7.19,D
0.47753,122.00766,316.37,1.03,1.01,2026-05-14,0718,Aqua,MODIS,47,6.1NRT,296.34,8.6,D
-0.34477,115.8225,309.35,1.91,1.35,2026-05-14,0718,Aqua,MODIS,38,6.1NRT,293.4,11.89,D
-0.34724,115.80592,313.98,1.91,1.35,2026-05-14,0718,Aqua,MODIS,60,6.1NRT,292.29,21.98,D
-0.06669,117.40797,330.9,1.43,1.18,2026-05-14,0718,Aqua,MODIS,86,6.1NRT,293.64,42.04,D
-0.06847,117.39568,314.48,1.43,1.18,2026-05-14,0718,Aqua,MODIS,70,6.1NRT,293.41,13.67,D
2.91714,117.33042,311.5,1.31,1.13,2026-05-14,0718,Aqua,MODIS,0,6.1NRT,293.4,6.78,D
2.91542,117.31908,316.99,1.31,1.14,2026-05-14,0718,Aqua,MODIS,55,6.1NRT,293.77,13.63,D
3.00917,117.26443,311.93,1.32,1.14,2026-05-14,0718,Aqua,MODIS,66,6.1NRT,295.53,6.94,D
3.0891,117.2458,312.62,1.32,1.14,2026-05-14,0718,Aqua,MODIS,67,6.1NRT,296.35,7.07,D
3.51249,116.79129,316.01,1.39,1.17,2026-05-14,0718,Aqua,MODIS,73,6.1NRT,296.7,12.85,D
3.51067,116.7792,314.07,1.4,1.17,2026-05-14,0718,Aqua,MODIS,70,6.1NRT,296.48,10.13,D
3.60001,116.54511,319,1.45,1.19,2026-05-14,0718,Aqua,MODIS,77,6.1NRT,295.91,17.61,D
4.28109,117.25085,317.87,1.27,1.12,2026-05-14,0720,Aqua,MODIS,78,6.1NRT,293.62,15.81,D
-2.83154,122.16652,308.33,1.82,1.32,2026-05-14,1223,Terra,MODIS,36,6.1NRT,290.82,18.1,N
-2.5826,121.37136,317.01,2.09,1.41,2026-05-14,1223,Terra,MODIS,94,6.1NRT,287.45,44.99,N
-1.4561,127.43675,318.78,1,1,2026-05-14,1225,Terra,MODIS,97,6.1NRT,292.46,14.57,N
-2.01396,121.41646,301.28,2.03,1.39,2026-05-14,1225,Terra,MODIS,26,6.1NRT,288.12,9.56,N
1.94141,109.46564,312.53,2.94,1.63,2026-05-14,1403,Terra,MODIS,79,6.1NRT,287.35,47.95,N
4.28145,117.25901,304.34,1,1,2026-05-14,1936,Aqua,MODIS,60,6.1NRT,288.14,5.6,N
0.68104,117.56222,303.99,1.03,1.01,2026-05-14,1936,Aqua,MODIS,58,6.1NRT,292.02,3.64,N
-2.88278,115.25846,303,1.01,1,2026-05-14,1938,Aqua,MODIS,53,6.1NRT,287.88,4.08,N
-2.58122,121.37804,317.67,1.93,1.36,2026-05-14,1938,Aqua,MODIS,94,6.1NRT,286.84,41.68,N
-1.89109,115.86271,303.04,1,1,2026-05-14,1938,Aqua,MODIS,53,6.1NRT,281.72,5.46,N
-8.112,112.92556,328.78,1.09,1.04,2026-05-14,1940,Aqua,MODIS,100,6.1NRT,283.16,34.32,N
-8.115,112.93012,306.85,2.62,1.55,2026-05-15,0048,Terra,MODIS,43,6.1NRT,289.08,30.52,D
-2.99774,104.85158,310.44,3.23,1.7,2026-05-15,0224,Terra,MODIS,0,6.1NRT,288.86,28.88,D
-4.10809,138.94075,319.76,1.09,1.04,2026-05-15,0616,Aqua,MODIS,68,6.1NRT,296.57,14.7,D
-3.99088,138.48102,318.04,1.05,1.02,2026-05-15,0616,Aqua,MODIS,59,6.1NRT,292.31,13.73,D
-3.92696,138.48157,306.75,1.05,1.02,2026-05-15,0616,Aqua,MODIS,64,6.1NRT,291.05,6.04,D
-3.98953,138.49017,311.21,1.05,1.02,2026-05-15,0616,Aqua,MODIS,54,6.1NRT,292.28,7.88,D
-4.1067,138.95026,314.52,1.09,1.04,2026-05-15,0616,Aqua,MODIS,51,6.1NRT,295.53,9.41,D
3.3083,117.58353,305.6,1.72,1.29,2026-05-16,0122,Terra,MODIS,0,6.1NRT,284.51,10.12,D
-1.89794,115.86639,317.94,1.54,1.22,2026-05-16,0124,Terra,MODIS,75,6.1NRT,292.53,19.88,D
-1.89295,115.85982,318.04,1.54,1.22,2026-05-16,0124,Terra,MODIS,75,6.1NRT,292.77,21.49,D
-1.89488,115.8733,310.68,1.54,1.22,2026-05-16,0124,Terra,MODIS,64,6.1NRT,292.25,9.55,D
-8.11636,112.92177,304.44,1.2,1.09,2026-05-16,0126,Terra,MODIS,45,6.1NRT,281.78,8.08,D
-3.13648,103.23685,311.47,1,1,2026-05-16,0835,Aqua,MODIS,70,6.1NRT,286.27,6.82,D
-8.11434,112.93174,300.73,1.51,1.21,2026-05-16,1342,Terra,MODIS,33,6.1NRT,267.6,15.17,N
-7.8245,138.82611,321.72,1.68,1.27,2026-05-17,0555,Aqua,MODIS,79,6.1NRT,293.93,35.34,D
-7.82651,138.81136,328.73,1.68,1.28,2026-05-17,0555,Aqua,MODIS,84,6.1NRT,294.45,52.05,D
-2.58579,121.38203,320.08,1.73,1.29,2026-05-18,0105,Terra,MODIS,80,6.1NRT,290.2,32.19,D
-2.58408,121.3755,328.74,1.73,1.29,2026-05-18,0105,Terra,MODIS,85,6.1NRT,290.46,51.79,D
-7.54111,110.45092,306.18,1.74,1.29,2026-05-18,0107,Terra,MODIS,55,6.1NRT,292.14,12.81,D
-8.11256,112.91975,306.84,1.34,1.15,2026-05-18,0809,Aqua,MODIS,0,6.1NRT,287.68,9.88,D
-3.69427,103.65189,312.62,1.73,1.29,2026-05-18,0811,Aqua,MODIS,67,6.1NRT,294.68,12.95,D
-6.1506,106.76981,330.19,1.16,1.07,2026-05-18,0811,Aqua,MODIS,83,6.1NRT,298.07,25.15,D
-3.6926,103.6602,312.11,1.73,1.29,2026-05-18,0811,Aqua,MODIS,64,6.1NRT,294.73,11.85,D
-3.54247,104.38297,321.27,1.51,1.21,2026-05-18,0811,Aqua,MODIS,68,6.1NRT,288.04,27.77,D
-7.77996,113.26427,310.02,1.01,1,2026-05-18,1321,Terra,MODIS,79,6.1NRT,293.55,7.22,N
-7.78117,113.25539,309.05,1.01,1,2026-05-18,1321,Terra,MODIS,76,6.1NRT,293.74,6.57,N
-2.94162,115.23622,309.61,1.19,1.09,2026-05-18,1321,Terra,MODIS,78,6.1NRT,281.33,11.98,N
-1.89094,115.86924,300.84,1.34,1.15,2026-05-18,1321,Terra,MODIS,25,6.1NRT,275.88,6.9,N
-1.89261,115.85746,306.01,1.34,1.15,2026-05-18,1321,Terra,MODIS,66,6.1NRT,276.11,11.49,N
-3.69176,103.65725,309.71,1.22,1.1,2026-05-19,0143,Terra,MODIS,59,6.1NRT,283.37,8.71,D
-7.54643,110.44531,305.48,1.7,1.28,2026-05-19,0145,Terra,MODIS,29,6.1NRT,288.93,10.54,D
-3.87031,122.40125,310.71,1.05,1.02,2026-05-19,0712,Aqua,MODIS,25,6.1NRT,284.57,7.23,D
-1.57071,127.42733,313.05,1.54,1.22,2026-05-19,0712,Aqua,MODIS,36,6.1NRT,294.31,10.62,D
0.27222,99.25732,317.86,1.03,1.02,2026-05-19,0852,Aqua,MODIS,73,6.1NRT,295.06,10.11,D
0.2709,99.24836,338.91,1.03,1.02,2026-05-19,0852,Aqua,MODIS,90,6.1NRT,296.34,37.05,D
-2.58385,121.38199,310.6,2.14,1.42,2026-05-19,1223,Terra,MODIS,80,6.1NRT,288.55,27.49,N
-2.58625,121.36388,307.02,2.15,1.42,2026-05-19,1223,Terra,MODIS,70,6.1NRT,288.26,20.49,N
-2.57133,121.38087,301.16,2.14,1.42,2026-05-19,1223,Terra,MODIS,18,6.1NRT,288.39,9.14,N
-2.58158,121.37646,322,2.14,1.42,2026-05-19,1223,Terra,MODIS,100,6.1NRT,288.62,57.1,N
-1.46015,127.44028,310.82,1,1,2026-05-19,1223,Terra,MODIS,72,6.1NRT,289.93,9.62,N
-6.00331,105.97786,313.08,1.18,1.08,2026-05-19,1401,Terra,MODIS,81,6.1NRT,294.66,10.83,N
0.27542,99.25252,308.5,1.25,1.11,2026-05-19,1403,Terra,MODIS,75,6.1NRT,289.07,9.22,N
-8.1123,112.93011,305.53,1.35,1.15,2026-05-19,1934,Aqua,MODIS,65,6.1NRT,283.11,14.54,N
-2.5747,121.37875,310.66,1,1,2026-05-20,0043,Terra,MODIS,70,6.1NRT,282.01,8.71,D
-8.66875,140.66005,312.45,1.02,1.01,2026-05-20,0610,Aqua,MODIS,64,6.1NRT,297.25,6.53,D
-8.20225,140.32101,330.65,1.01,1,2026-05-20,0610,Aqua,MODIS,84,6.1NRT,296.73,25.22,D
-7.80815,138.78342,310.28,1.02,1.01,2026-05-20,0610,Aqua,MODIS,58,6.1NRT,296.26,5.64,D
-8.14406,140.39711,312.11,1.01,1.01,2026-05-20,0610,Aqua,MODIS,62,6.1NRT,294.74,6.78,D
-9.38008,119.29835,312.13,1.44,1.19,2026-05-20,0746,Aqua,MODIS,52,6.1NRT,293.97,8.72,D
-2.03439,105.96844,312.2,3,1.65,2026-05-20,0750,Aqua,MODIS,53,6.1NRT,289.21,34.43,D
-2.03137,105.96095,311.04,3,1.65,2026-05-20,0750,Aqua,MODIS,46,6.1NRT,289.03,29.55,D
-1.27278,110.41304,313.7,1.31,1.14,2026-05-20,0750,Aqua,MODIS,68,6.1NRT,295.34,10.2,D
-0.93151,110.57265,313.52,1.27,1.12,2026-05-20,0750,Aqua,MODIS,69,6.1NRT,296.06,9.04,D
-0.93312,110.56165,314.83,1.27,1.12,2026-05-20,0750,Aqua,MODIS,71,6.1NRT,295.5,10.49,D
-0.25037,110.1138,310.94,1.33,1.14,2026-05-20,0750,Aqua,MODIS,59,6.1NRT,294.37,6.75,D
-2.25768,106.19399,312.81,2.9,1.62,2026-05-20,0750,Aqua,MODIS,42,6.1NRT,284.94,37.12,D
-2.2612,106.19927,313.31,2.9,1.62,2026-05-20,0750,Aqua,MODIS,44,6.1NRT,284.5,39.02,D
0.38586,109.16506,316.77,1.51,1.21,2026-05-20,0752,Aqua,MODIS,69,6.1NRT,295.07,17.76,D
0.38157,109.171,321.53,1.51,1.21,2026-05-20,0752,Aqua,MODIS,75,6.1NRT,295.08,24.78,D
0.38784,109.17811,311.65,1.51,1.21,2026-05-20,0752,Aqua,MODIS,57,6.1NRT,294.49,9.56,D
0.58968,109.14925,312.91,1.5,1.21,2026-05-20,0752,Aqua,MODIS,64,6.1NRT,294.38,10.97,D
1.92267,109.48478,314.4,1.36,1.15,2026-05-20,0752,Aqua,MODIS,61,6.1NRT,296.38,10.26,D
3.13087,117.28603,329.99,1.64,1.26,2026-05-20,0752,Aqua,MODIS,80,6.1NRT,292.63,48.49,D
3.13496,117.29317,327.16,1.65,1.26,2026-05-20,0752,Aqua,MODIS,72,6.1NRT,293.42,41.02,D
-8.194,140.31889,304.17,1.28,1.12,2026-05-20,1121,Terra,MODIS,54,6.1NRT,292.29,5.43,N
-2.93758,115.23521,307.34,1.17,1.08,2026-05-20,1301,Terra,MODIS,67,6.1NRT,293.99,6.55,N
-8.11722,112.92083,305.86,2.04,1.39,2026-05-20,1301,Terra,MODIS,66,6.1NRT,282.28,25.14,N
-1.89467,115.87115,304.68,1.07,1.03,2026-05-20,1304,Terra,MODIS,35,6.1NRT,292.09,5.25,N
-1.89595,115.8618,317.64,1.07,1.03,2026-05-20,1304,Terra,MODIS,95,6.1NRT,292.47,16.3,N
-1.88687,115.86053,305.14,1.07,1.03,2026-05-20,1304,Terra,MODIS,40,6.1NRT,292.33,6.17,N
3.1329,117.29964,309.72,1.02,1.01,2026-05-20,1304,Terra,MODIS,68,6.1NRT,274.26,9.69,N
3.13168,117.29073,306.77,1.02,1.01,2026-05-20,1304,Terra,MODIS,49,6.1NRT,276.39,7.81,N
-6.07593,106.66119,313.63,1.01,1.01,2026-05-20,2012,Aqua,MODIS,87,6.1NRT,291.58,11.3,N
3.30867,117.58617,310.3,1.68,1.27,2026-05-21,0122,Terra,MODIS,0,6.1NRT,293.45,12.39,D
-7.25113,112.6841,313.25,1.12,1.06,2026-05-21,0124,Terra,MODIS,26,6.1NRT,296.74,8.58,D
-6.07808,106.65451,312.29,1.53,1.22,2026-05-21,0124,Terra,MODIS,63,6.1NRT,293.87,11.07,D
-7.25248,112.69401,312.46,1.12,1.06,2026-05-21,0124,Terra,MODIS,11,6.1NRT,296.41,8.25,D
-2.93713,115.23849,313.98,1.41,1.17,2026-05-21,0124,Terra,MODIS,67,6.1NRT,296.33,11.99,D
-3.21695,127.06081,310.91,1.13,1.06,2026-05-21,0648,Aqua,MODIS,71,6.1NRT,295.05,5.09,D
-3.87454,122.40106,312.56,2.52,1.53,2026-05-21,0648,Aqua,MODIS,41,6.1NRT,290.97,25.43,D
-2.5844,121.36794,311,2.91,1.63,2026-05-21,0650,Aqua,MODIS,39,6.1NRT,288.86,33.87,D
-8.11053,112.92152,300.49,1.47,1.2,2026-05-21,1340,Terra,MODIS,28,6.1NRT,279.44,12.17,N
-1.89154,115.85406,303.28,3.21,1.7,2026-05-21,1342,Terra,MODIS,34,6.1NRT,289.87,23.28,N
-1.46086,127.44015,305.06,1.48,1.2,2026-05-21,1908,Aqua,MODIS,15,6.1NRT,290.68,8.8,N
0.77632,127.37295,311.62,1,1,2026-05-22,0024,Terra,MODIS,0,6.1NRT,296.42,6.86,D
-2.57374,121.37515,311.19,1.77,1.3,2026-05-22,0024,Terra,MODIS,55,6.1NRT,290.18,14.35,D
-2.58517,121.37318,312.68,1.77,1.3,2026-05-22,0024,Terra,MODIS,66,6.1NRT,290.39,17.12,D
-3.69209,103.66117,313.99,1.13,1.06,2026-05-22,0204,Terra,MODIS,70,6.1NRT,292.86,10.19,D
-7.8161,139.76622,309.66,1.93,1.36,2026-05-22,0546,Aqua,MODIS,63,6.1NRT,294.39,14.81,D
-2.01907,121.41861,310.38,1.12,1.05,2026-05-22,0726,Aqua,MODIS,18,6.1NRT,288.81,6.06,D
-2.28165,111.12537,313.04,3.3,1.72,2026-05-22,0729,Aqua,MODIS,69,6.1NRT,288.28,44.46,D
-1.18971,114.96343,309.61,1.55,1.23,2026-05-22,0729,Aqua,MODIS,63,6.1NRT,277.85,15.77,D
0.60265,117.63873,319.54,1.04,1.02,2026-05-22,0729,Aqua,MODIS,78,6.1NRT,292.31,12.69,D
0.61022,117.6284,313.63,1.04,1.02,2026-05-22,0729,Aqua,MODIS,71,6.1NRT,292.17,6.9,D
1.88924,117.27927,317.53,1.05,1.02,2026-05-22,0729,Aqua,MODIS,28,6.1NRT,299.87,9.4,D
2.11331,117.5468,308.14,1.03,1.01,2026-05-22,0729,Aqua,MODIS,58,6.1NRT,291.04,3.96,D
2.96084,117.33236,315.46,1.03,1.01,2026-05-22,0729,Aqua,MODIS,68,6.1NRT,295.5,7.95,D
3.13246,117.30363,321.67,1.03,1.01,2026-05-22,0729,Aqua,MODIS,78,6.1NRT,295.37,14.03,D
3.22071,117.21084,313.24,1.03,1.02,2026-05-22,0729,Aqua,MODIS,59,6.1NRT,295.93,6.35,D
3.35438,117.04971,315.99,1.04,1.02,2026-05-22,0729,Aqua,MODIS,71,6.1NRT,294.99,8.16,D
3.35303,117.04069,340.3,1.04,1.02,2026-05-22,0729,Aqua,MODIS,91,6.1NRT,296.48,40.23,D
3.49376,117.1245,312.49,1.04,1.02,2026-05-22,0729,Aqua,MODIS,54,6.1NRT,293.76,6.57,D
3.49243,117.11551,313.45,1.04,1.02,2026-05-22,0729,Aqua,MODIS,61,6.1NRT,296.63,7.18,D
3.93611,116.92593,314.09,1.04,1.02,2026-05-22,0729,Aqua,MODIS,69,6.1NRT,296.16,6.98,D
4.43072,95.88654,312.49,1.01,1,2026-05-22,1425,Terra,MODIS,85,6.1NRT,292.65,9.71,N
4.42949,95.87771,307.93,1.01,1,2026-05-22,1425,Terra,MODIS,73,6.1NRT,292.53,6.38,N
-8.10839,112.92859,301.88,1.01,1,2026-05-22,1949,Aqua,MODIS,45,6.1NRT,269.68,9.1,N
2.07047,117.25404,306.08,1,1,2026-05-23,0102,Terra,MODIS,61,6.1NRT,280.97,4.44,D
-1.89208,115.86754,320.39,1.02,1.01,2026-05-23,0105,Terra,MODIS,80,6.1NRT,288.22,15.7,D
-3.87042,122.40046,310.77,2.14,1.42,2026-05-23,0105,Terra,MODIS,66,6.1NRT,290.31,17.44,D
-2.8842,115.25782,308.63,1.05,1.02,2026-05-23,0105,Terra,MODIS,65,6.1NRT,290.26,6.38,D
-8.11707,112.92593,315.34,1.18,1.08,2026-05-23,0105,Terra,MODIS,73,6.1NRT,287.11,17.7,D
3.66863,98.9212,310.58,1.99,1.38,2026-05-23,0241,Terra,MODIS,46,6.1NRT,291.86,11.62,D
-3.27708,135.57643,323.06,1.02,1.01,2026-05-23,0627,Aqua,MODIS,77,6.1NRT,293.33,16.01,D
-2.94257,115.23586,308.37,1.17,1.08,2026-05-23,1323,Terra,MODIS,73,6.1NRT,294.12,7.98,N
-1.89438,115.86576,317.81,1.32,1.14,2026-05-23,1323,Terra,MODIS,95,6.1NRT,291.12,20.79,N
-1.89601,115.85418,306.69,1.31,1.14,2026-05-23,1323,Terra,MODIS,65,6.1NRT,290.44,8.14,N
-2.02957,105.39155,310.43,1.06,1.03,2026-05-24,0141,Terra,MODIS,62,6.1NRT,287.79,6.62,D
-6.96556,107.80664,307.83,1.11,1.05,2026-05-24,0143,Terra,MODIS,43,6.1NRT,293.24,4.79,D
-1.89065,115.8679,305.83,1.38,1.16,2026-05-24,1928,Aqua,MODIS,66,6.1NRT,285.38,10.06,N
4.26896,97.97617,310.06,1,1,2026-05-25,0219,Terra,MODIS,63,6.1NRT,294.08,4.41,D
4.26771,97.98497,310.23,1,1,2026-05-25,0219,Terra,MODIS,64,6.1NRT,294.14,4.5,D
3.15798,97.29053,311.79,1.02,1.01,2026-05-25,0219,Terra,MODIS,0,6.1NRT,291.92,7.16,D
-8.06282,139.14894,304.48,1.15,1.07,2026-05-25,0603,Aqua,MODIS,44,6.1NRT,284.58,5.13,D
-3.66922,139.00839,309.76,1.07,1.03,2026-05-25,0605,Aqua,MODIS,51,6.1NRT,293.54,6.7,D
-2.6578,140.55463,327.04,1,1,2026-05-25,0605,Aqua,MODIS,83,6.1NRT,295.24,19.28,D
-2.64906,140.55333,318.08,1,1,2026-05-25,0605,Aqua,MODIS,76,6.1NRT,294.88,10.06,D
-2.88243,115.25645,302.74,1.19,1.08,2026-05-25,1301,Terra,MODIS,51,6.1NRT,284.67,5.4,N
-2.57822,121.38534,313.42,4.19,1.9,2026-05-26,0122,Terra,MODIS,48,6.1NRT,285.65,80.01,D
-7.3421,111.25904,304.09,1.01,1,2026-05-26,0124,Terra,MODIS,37,6.1NRT,288.69,3.52,D
-4.841,105.65001,310.71,1.03,1.01,2026-05-26,0822,Aqua,MODIS,64,6.1NRT,296.23,4.24,D
-4.34738,105.17092,323.42,1.05,1.02,2026-05-26,0822,Aqua,MODIS,79,6.1NRT,298,15.15,D
-4.34871,105.16175,322.39,1.05,1.02,2026-05-26,0822,Aqua,MODIS,77,6.1NRT,297.84,13.92,D
-3.69634,103.65285,317.31,1.22,1.1,2026-05-26,0822,Aqua,MODIS,57,6.1NRT,296.78,11.4,D
-3.69203,103.65756,321.61,1.22,1.1,2026-05-26,0822,Aqua,MODIS,79,6.1NRT,297.84,17.62,D
-3.66499,103.36749,313.91,1.26,1.12,2026-05-26,0822,Aqua,MODIS,70,6.1NRT,294.63,10.41,D
-3.10912,104.02298,334.07,1.14,1.07,2026-05-26,0822,Aqua,MODIS,87,6.1NRT,297.17,34.53,D
-3.11056,104.01303,314.95,1.15,1.07,2026-05-26,0822,Aqua,MODIS,69,6.1NRT,297.07,8.93,D
-3.08227,103.83901,312.29,1.17,1.08,2026-05-26,0822,Aqua,MODIS,66,6.1NRT,297.07,6.59,D
-3.0897,103.78813,316.81,1.18,1.08,2026-05-26,0822,Aqua,MODIS,73,6.1NRT,296.66,11.46,D
-3.07138,103.8478,355.15,1.17,1.08,2026-05-26,0822,Aqua,MODIS,98,6.1NRT,296.81,85.31,D
-3.07286,103.83766,391.37,1.17,1.08,2026-05-26,0822,Aqua,MODIS,100,6.1NRT,299.75,250.63,D
-3.02121,103.68771,328.74,1.19,1.08,2026-05-26,0822,Aqua,MODIS,84,6.1NRT,297.23,27.04,D
-2.86063,104.21952,310.59,1.11,1.05,2026-05-26,0822,Aqua,MODIS,54,6.1NRT,293.81,5.17,D
-2.98329,103.31997,314.79,1.25,1.11,2026-05-26,0822,Aqua,MODIS,69,6.1NRT,296.12,9.91,D
-2.81213,103.85323,340.14,1.16,1.07,2026-05-26,0822,Aqua,MODIS,91,6.1NRT,296.95,47.27,D
-2.76457,103.41843,312.47,1.22,1.1,2026-05-26,0822,Aqua,MODIS,55,6.1NRT,295.85,6.43,D
-2.63188,103.33266,316.42,1.23,1.1,2026-05-26,0822,Aqua,MODIS,71,6.1NRT,295.6,11.23,D
-2.63452,102.90519,315.44,1.31,1.14,2026-05-26,0822,Aqua,MODIS,69,6.1NRT,293.31,11.7,D
-2.32358,103.47386,312.31,1.2,1.09,2026-05-26,0822,Aqua,MODIS,62,6.1NRT,294.87,6.89,D
-0.71865,101.25908,314.46,1.6,1.25,2026-05-26,0822,Aqua,MODIS,65,6.1NRT,294.74,15,D
-0.71672,101.25354,310.37,1.6,1.25,2026-05-26,0822,Aqua,MODIS,52,6.1NRT,294.74,8.76,D
